	date	province	PRcode	total_doses_administered	total_fully_vaccinated	total_1st_dose	daily_1st_dose	total_only_1st_dose	pct_pop_total_only_first	total_boosters	pct_pop_total_first	pct_pop_total_second	pct_elgbl_only_first	pct_elgbl_first	pct_elgbl_second	pct_elgbl_boosters	pct_pop_total_boosters
30	2020-02-24	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31	2020-02-25	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32	2020-02-26	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33	2020-02-27	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34	2020-02-28	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35	2020-02-29	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36	2020-03-01	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37	2020-03-02	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
38	2020-03-03	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39	2020-03-04	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
40	2020-03-05	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
41	2020-03-06	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
42	2020-03-07	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
43	2020-03-08	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
44	2020-03-09	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
45	2020-03-10	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
46	2020-03-11	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
47	2020-03-12	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
48	2020-03-13	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
49	2020-03-14	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
50	2020-03-15	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
51	2020-03-16	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
52	2020-03-17	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
53	2020-03-18	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
54	2020-03-19	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
55	2020-03-20	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
56	2020-03-21	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
57	2020-03-22	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
58	2020-03-23	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
59	2020-03-24	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
60	2020-03-25	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
61	2020-03-26	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
62	2020-03-27	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
63	2020-03-28	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
64	2020-03-29	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
65	2020-03-30	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
66	2020-03-31	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
67	2020-04-01	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
68	2020-04-02	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
69	2020-04-03	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
70	2020-04-04	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71	2020-04-05	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
72	2020-04-06	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
73	2020-04-07	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
74	2020-04-08	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
75	2020-04-09	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
76	2020-04-10	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
77	2020-04-11	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
78	2020-04-12	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
79	2020-04-13	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
80	2020-04-14	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
81	2020-04-15	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
82	2020-04-16	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
83	2020-04-17	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
84	2020-04-18	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
85	2020-04-19	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
86	2020-04-20	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
87	2020-04-21	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
88	2020-04-22	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
89	2020-04-23	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
90	2020-04-24	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
91	2020-04-25	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
92	2020-04-26	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
93	2020-04-27	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
94	2020-04-28	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
95	2020-04-29	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
96	2020-04-30	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
97	2020-05-01	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
98	2020-05-02	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
99	2020-05-03	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
100	2020-05-04	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
101	2020-05-05	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
102	2020-05-06	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
103	2020-05-07	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
104	2020-05-08	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
105	2020-05-09	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
106	2020-05-10	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
107	2020-05-11	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
108	2020-05-12	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
109	2020-05-13	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
110	2020-05-14	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
111	2020-05-15	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
112	2020-05-16	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
113	2020-05-17	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
114	2020-05-18	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
115	2020-05-19	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
116	2020-05-20	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
117	2020-05-21	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
118	2020-05-22	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
119	2020-05-23	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
120	2020-05-24	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
121	2020-05-25	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
122	2020-05-26	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
123	2020-05-27	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
124	2020-05-28	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
125	2020-05-29	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
126	2020-05-30	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
127	2020-05-31	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
128	2020-06-01	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
129	2020-06-02	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
130	2020-06-03	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
131	2020-06-04	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
132	2020-06-05	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
133	2020-06-06	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
134	2020-06-07	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
135	2020-06-08	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
136	2020-06-09	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
137	2020-06-10	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
138	2020-06-11	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
139	2020-06-12	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
140	2020-06-13	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
141	2020-06-14	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
142	2020-06-15	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
143	2020-06-16	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
144	2020-06-17	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
145	2020-06-18	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
146	2020-06-19	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
147	2020-06-20	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
148	2020-06-21	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
149	2020-06-22	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
150	2020-06-23	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
151	2020-06-24	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
152	2020-06-25	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
153	2020-06-26	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
154	2020-06-27	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
155	2020-06-28	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
156	2020-06-29	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
157	2020-06-30	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
158	2020-07-01	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
159	2020-07-02	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
160	2020-07-03	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
161	2020-07-04	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
162	2020-07-05	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
163	2020-07-06	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
164	2020-07-07	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
165	2020-07-08	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
166	2020-07-09	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
167	2020-07-10	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
168	2020-07-11	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
169	2020-07-12	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
170	2020-07-13	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
171	2020-07-14	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
172	2020-07-15	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
173	2020-07-16	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
174	2020-07-17	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
175	2020-07-18	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
176	2020-07-19	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
177	2020-07-20	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
178	2020-07-21	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
179	2020-07-22	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
180	2020-07-23	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
181	2020-07-24	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
182	2020-07-25	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
183	2020-07-26	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
184	2020-07-27	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
185	2020-07-28	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
186	2020-07-29	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
187	2020-07-30	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
188	2020-07-31	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
189	2020-08-01	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
190	2020-08-02	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
191	2020-08-03	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
192	2020-08-04	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
193	2020-08-05	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
194	2020-08-06	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
195	2020-08-07	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
196	2020-08-08	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
197	2020-08-09	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
198	2020-08-10	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
199	2020-08-11	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
200	2020-08-12	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
201	2020-08-13	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
202	2020-08-14	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
203	2020-08-15	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
204	2020-08-16	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
205	2020-08-17	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
206	2020-08-18	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
207	2020-08-19	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
208	2020-08-20	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
209	2020-08-21	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
210	2020-08-22	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
211	2020-08-23	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
212	2020-08-24	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
213	2020-08-25	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
214	2020-08-26	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
215	2020-08-27	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
216	2020-08-28	Alberta	AB	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
